AIRPORT,TOTAL_FLIGHTS,CANCELLED_COUNT,DIVERTED_COUNT,CANCELLATION_RATE,DIVERSION_RATE,AVG_DEP_DELAY,STD_DEP_DELAY,MEDIAN_DEP_DELAY,AVG_ARR_DELAY,STD_ARR_DELAY,AVG_TAXI_OUT,AVG_AIR_TIME,AVG_DISTANCE,TOTAL_AIR_SYSTEM_DELAY,TOTAL_AIRLINE_DELAY,TOTAL_WEATHER_DELAY,TOTAL_LATE_AIRCRAFT_DELAY,NUM_AIRLINES,NUM_DESTINATIONS,PCT_WEATHER_DELAY,PCT_AIRLINE_DELAY,IATA_CODE,AIRPORT_NAME,STATE,LATITUDE,LONGITUDE,Cluster
14252,197,0,1,0.0,0.5076142131979695,2.8418367346938775,37.898927455142186,-4.0,-0.32653061224489793,37.93226770893942,13.816326530612244,98.37755102040816,742.0510204081633,173.0,684.0,0.0,476.0,2,4,0.0,51.312828207051766,0,0,0,0.0,0.0,0
14254,58,2,0,3.4482758620689653,0.0,-1.5714285714285714,22.745914432632144,-9.5,-3.1785714285714284,27.593218628599928,12.285714285714286,185.53571428571428,1398.0,126.0,35.0,0.0,237.0,1,2,0.0,8.793969849246231,0,0,0,0.0,0.0,0
14256,58,2,0,3.4482758620689653,0.0,7.464285714285714,34.78242204213046,-4.5,9.053571428571429,34.96149551765726,8.375,18.982142857142858,75.35714285714286,46.0,88.0,2.0,692.0,1,2,0.24154589371980675,10.628019323671497,0,0,0,0.0,0.0,0
14262,626,0,1,0.0,0.1597444089456869,4.6736,57.69708995905763,-5.0,2.8608,58.01225127019205,14.9264,84.6752,582.5808,1840.0,3064.0,0.0,1273.0,5,10,0.0,49.603367330419296,0,0,0,0.0,0.0,0
14307,1034,6,0,0.5802707930367506,0.0,3.5787937743190663,29.674846450882068,-2.0,-3.3287937743190663,31.62008020169027,12.099221789883268,104.94941634241245,684.772373540856,1540.0,2136.0,108.0,2119.0,6,12,1.8295781805861426,36.18499068270371,0,0,0,0.0,0.0,0
14321,452,2,0,0.4424778761061947,0.0,6.4222222222222225,38.032390889127385,-3.0,3.7444444444444445,40.1196321017554,13.662222222222223,93.39333333333333,575.5066666666667,1996.0,824.0,102.0,1456.0,5,8,2.3298309730470534,18.821379625399725,0,0,0,0.0,0.0,0
14457,223,3,0,1.345291479820628,0.0,6.468181818181818,40.61124173899672,-5.0,1.4954545454545454,41.37924586525134,13.940909090909091,85.13181818181818,581.540909090909,218.0,839.0,201.0,1117.0,3,5,8.463157894736842,35.32631578947368,0,0,0,0.0,0.0,0
14487,58,0,0,0.0,0.0,14.741379310344827,74.57824346325224,-6.5,6.155172413793103,73.25126230255094,15.172413793103448,40.58620689655172,199.0,0.0,895.0,0.0,97.0,1,1,0.0,90.22177419354838,0,0,0,0.0,0.0,0
14489,189,0,0,0.0,0.0,-3.121693121693122,21.476137308972376,-9.0,-5.608465608465608,23.00404988107511,14.423280423280424,87.77777777777777,603.9047619047619,302.0,14.0,0.0,547.0,1,3,0.0,1.6222479721900347,0,0,0,0.0,0.0,0
14492,2837,12,5,0.42298202326401124,0.17624250969333805,3.3386524822695036,21.42304828517212,-2.0,-2.499290780141844,25.038494652568,14.49113475177305,100.44929078014184,674.0070921985815,4875.0,4317.0,109.0,5590.0,10,33,0.7319857632126788,28.990665502652607,0,0,0,0.0,0.0,0
14520,83,2,0,2.4096385542168677,0.0,-2.5925925925925926,20.32718486275078,-5.0,-4.580246913580247,23.681144502288554,16.358024691358025,34.54320987654321,153.55555555555554,102.0,175.0,0.0,132.0,1,2,0.0,42.78728606356968,0,0,0,0.0,0.0,0
14524,1562,13,6,0.8322663252240717,0.3841229193341869,4.486066104990279,28.464616695916227,-3.0,0.08036292935839275,30.582562817826933,15.382372002592353,81.62864549578742,520.0375891121192,3332.0,4487.0,121.0,4004.0,8,14,1.0130609511051576,37.5669792364367,0,0,0,0.0,0.0,0
14543,54,0,0,0.0,0.0,-1.9444444444444444,10.9603344300076,-5.0,-8.314814814814815,15.887367800407869,13.24074074074074,45.81481481481482,260.0,47.0,0.0,2.0,106.0,1,1,1.2903225806451613,0.0,0,0,0,0.0,0.0,0
14570,1079,4,3,0.3707136237256719,0.27803521779425394,4.96455223880597,28.918647814100193,-2.0,1.900186567164179,30.147696187260035,12.025186567164178,83.58208955223881,592.7751865671642,1983.0,1778.0,151.0,4061.0,6,11,1.893891885112254,22.300263388937662,0,0,0,0.0,0.0,0
14574,213,0,0,0.0,0.0,-0.47417840375586856,23.073826140057633,-5.0,-2.995305164319249,24.84318699600958,14.300469483568076,71.24882629107981,420.71830985915494,226.0,354.0,2.0,256.0,2,2,0.23866348448687352,42.243436754176614,0,0,0,0.0,0.0,0
14576,696,4,1,0.5747126436781609,0.14367816091954022,5.124457308248915,46.23756075055844,-4.0,0.4558610709117221,47.4939417000396,13.536903039073806,78.70767004341533,479.75253256150506,1644.0,2877.0,0.0,1307.0,7,11,0.0,49.36513383665066,0,0,0,0.0,0.0,0
14588,87,4,0,4.597701149425287,0.0,3.8795180722891565,23.31303288300211,-3.0,-4.891566265060241,25.46495058884872,11.46987951807229,68.59036144578313,435.0,68.0,122.0,0.0,285.0,2,1,0.0,25.684210526315788,0,0,0,0.0,0.0,0
14633,174,0,0,0.0,0.0,2.8908045977011496,58.53386576134689,-6.0,-1.7126436781609196,59.33268758527591,12.10919540229885,52.71264367816092,329.8333333333333,80.0,1039.0,0.0,360.0,2,3,0.0,70.25016903313049,0,0,0,0.0,0.0,0
14635,1654,5,3,0.3022974607013301,0.18137847642079807,2.267314702308627,24.467463433877572,-4.0,-2.7339003645200486,26.254858555837394,11.626974483596598,127.2314702308627,923.9884568651275,3386.0,2938.0,48.0,2892.0,7,26,0.5181347150259068,31.714162348877373,0,0,0,0.0,0.0,0
14674,87,4,0,4.597701149425287,0.0,10.337349397590362,56.67650545805913,-4.0,3.433734939759036,59.41137953967183,11.048192771084338,80.20481927710843,551.0,61.0,364.0,178.0,526.0,2,1,15.766164747564215,32.24092116917626,0,0,0,0.0,0.0,0
14679,5854,18,6,0.30748206354629315,0.10249402118209772,3.7404802744425387,26.290733483913844,-2.0,-0.43036020583190393,28.45462486387814,14.507890222984562,127.11972555746141,988.3368782161235,9487.0,8838.0,1096.0,14977.0,11,44,3.1862317576603294,25.693354264782837,0,0,0,0.0,0.0,0
14683,2478,17,8,0.6860371267150928,0.3228410008071025,4.139013452914798,42.21910144810116,-3.0,-4.139421116999593,43.88757473523804,11.035874439461884,95.77904606604159,697.0627802690583,2404.0,6337.0,254.0,6238.0,7,29,1.6674325477581564,41.600472658045035,0,0,0,0.0,0.0,0
14685,627,2,2,0.3189792663476874,0.3189792663476874,6.287319422150883,33.871175697405214,-2.0,1.449438202247191,36.026833454850745,13.897271268057786,78.06902086677367,501.21027287319424,1525.0,2333.0,171.0,972.0,5,8,3.4193161367726455,46.650669866026796,0,0,0,0.0,0.0,0
14689,531,1,1,0.18832391713747645,0.18832391713747645,6.55765595463138,47.478035023014165,-6.0,7.512287334593573,48.662959790313266,15.304347826086957,63.890359168241964,399.1568998109641,1819.0,2353.0,47.0,2529.0,1,6,0.6965026674570244,34.86959098992294,0,0,0,0.0,0.0,0
14696,392,0,1,0.0,0.25510204081632654,6.572890025575448,38.77283190500831,-3.0,5.276214833759591,39.63416581034517,16.29923273657289,51.588235294117645,286.32480818414325,646.0,1779.0,64.0,1197.0,3,5,1.7362995116657625,48.26370048833424,0,0,0,0.0,0.0,0
14698,235,4,0,1.702127659574468,0.0,6.740259740259741,35.32768440118362,-5.0,7.337662337662338,35.69299421806339,15.38961038961039,41.67099567099567,214.35497835497836,483.0,129.0,0.0,2249.0,1,3,0.0,4.508912967493883,0,0,0,0.0,0.0,0
14709,75,1,0,1.3333333333333335,0.0,-2.081081081081081,32.403600661061645,-8.0,-0.22972972972972974,32.90190788376423,7.743243243243243,50.32432432432432,301.1756756756757,102.0,0.0,25.0,405.0,1,2,4.6992481203007515,0.0,0,0,0,0.0,0.0,0
14711,58,0,0,0.0,0.0,-3.5517241379310347,14.212883226382166,-6.0,-4.224137931034483,18.315024130285,13.46551724137931,87.44827586206897,528.0,63.0,0.0,0.0,132.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
14730,795,1,1,0.12578616352201258,0.12578616352201258,3.1248423707440103,23.546982923607573,-2.0,-3.7969735182849935,25.210585617801094,13.257250945775535,81.96216897856242,534.2257250945776,902.0,884.0,556.0,1287.0,6,14,15.321025075778453,24.3593276384679,0,0,0,0.0,0.0,0
14747,9766,17,6,0.17407331558468153,0.06143764079459349,3.4623832495124707,27.08695132331198,-2.0,-1.6961921379451914,29.588900817776572,17.784871189572,156.1371240890896,1245.519860412604,14943.0,23537.0,1144.0,14907.0,10,62,2.097889273990941,43.16260475692725,0,0,0,0.0,0.0,0
14771,13353,48,17,0.3594697820714446,0.12731221448363664,6.434226369656833,29.704698639017067,-2.0,2.172260686333534,31.63649503047985,18.37259181216135,150.36792594822396,1211.599714027694,23050.0,36710.0,1322.0,52962.0,10,67,1.1592017116200763,32.18933043386763,0,0,0,0.0,0.0,0
14783,501,6,3,1.1976047904191618,0.5988023952095809,2.176829268292683,27.188772686363578,-4.0,-1.636178861788618,29.229824487059748,13.745934959349594,71.33130081300813,459.3150406504065,504.0,1025.0,64.0,1414.0,4,4,2.1283671433322247,34.087130029930165,0,0,0,0.0,0.0,0
14794,191,0,0,0.0,0.0,3.0157068062827226,31.525674823077576,-4.0,2.6649214659685865,31.612169123682826,14.853403141361257,55.76439790575916,346.3979057591623,217.0,520.0,0.0,601.0,1,2,0.0,38.86397608370702,0,0,0,0.0,0.0,0
14814,523,7,3,1.338432122370937,0.5736137667304015,3.4113060428849904,39.6547161451035,-5.0,0.46393762183235865,41.49264766493097,11.586744639376219,56.159844054580894,330.5438596491228,767.0,2305.0,4.0,1096.0,3,4,0.09587727708533077,55.24928092042186,0,0,0,0.0,0.0,0
14828,87,0,1,0.0,1.1494252873563218,-0.3372093023255814,21.739966158919643,-7.0,4.058139534883721,22.626041556090804,10.825581395348838,28.476744186046513,124.67441860465117,163.0,30.0,137.0,383.0,1,2,19.214586255259466,4.207573632538569,0,0,0,0.0,0.0,0
14831,3296,15,6,0.45509708737864074,0.1820388349514563,3.4427480916030535,27.18530730359603,-2.0,1.286412213740458,27.90918898815651,12.145343511450381,104.0793893129771,753.1664122137405,3023.0,4163.0,1278.0,10344.0,8,25,6.794980859208848,22.13419821352616,0,0,0,0.0,0.0,0
14842,140,4,1,2.857142857142857,0.7142857142857143,3.933333333333333,42.207058898903654,-6.0,-5.562962962962963,46.150565949119105,9.014814814814814,41.7037037037037,229.0,78.0,149.0,12.0,1010.0,1,1,0.9607686148919135,11.929543634907928,0,0,0,0.0,0.0,0
14843,1744,4,5,0.22935779816513763,0.286697247706422,4.369452449567723,26.555247853666906,-3.0,1.1740634005763688,29.25520520580587,12.807492795389049,181.2293948126801,1366.7020172910663,3152.0,4176.0,483.0,5495.0,6,19,3.6299413798286486,31.38433789267999,0,0,0,0.0,0.0,0
14869,8275,10,12,0.12084592145015105,0.14501510574018128,1.0854234823700473,19.870383358383602,-3.0,-3.5321701199563793,21.449663507155122,17.034654065188416,97.95456197746275,730.5756694535321,6327.0,14956.0,484.0,9365.0,8,77,1.5546704355646923,48.04060131054863,0,0,0,0.0,0.0,0
14893,3417,15,4,0.4389815627743635,0.11706175007316359,4.516185991759858,31.155646418103668,-2.0,2.1227192466156564,32.31115204362522,11.676868746321366,93.9014125956445,684.4599764567392,5120.0,7066.0,125.0,10561.0,8,25,0.5465197621545995,30.893669115075202,0,0,0,0.0,0.0,0
14905,58,1,0,1.7241379310344827,0.0,5.701754385964913,33.73106077716623,-7.0,3.912280701754386,33.069883095042826,16.964912280701753,40.08771929824562,216.0,42.0,110.0,0.0,487.0,1,1,0.0,17.214397496087635,0,0,0,0.0,0.0,0
14908,3340,11,5,0.32934131736526945,0.14970059880239522,3.7418772563176894,28.269278922733303,-2.0,0.026474127557160047,29.794014824677255,12.320697954271962,110.41546329723225,814.4828519855596,6597.0,5785.0,549.0,7664.0,7,20,2.6656955571740713,28.089342073318768,0,0,0,0.0,0.0,0
14952,142,1,1,0.7042253521126761,0.7042253521126761,3.107142857142857,49.12935450209369,-6.0,-1.0857142857142856,49.82046699039262,11.664285714285715,59.90714285714286,343.37142857142857,92.0,528.0,0.0,490.0,2,2,0.0,47.56756756756757,0,0,0,0.0,0.0,0
14960,116,3,0,2.586206896551724,0.0,-2.061946902654867,13.37326970506085,-5.0,-13.008849557522124,14.868768547830406,10.230088495575222,27.13274336283186,113.0,0.0,25.0,0.0,118.0,2,1,0.0,17.482517482517483,0,0,0,0.0,0.0,0
14986,287,0,0,0.0,0.0,7.933797909407666,48.90985507683844,-2.0,3.672473867595819,49.82926136933826,11.989547038327526,102.44947735191637,711.2334494773519,836.0,1552.0,0.0,565.0,3,5,0.0,52.55672197764984,0,0,0,0.0,0.0,0
15016,4076,13,5,0.31894013738959764,0.12266928361138371,3.601774273040907,23.608509321948812,-2.0,-3.606209955643174,25.560624158984748,10.659191720059143,98.5219319862001,700.2530803351405,4620.0,5460.0,833.0,8540.0,9,43,4.282115869017632,28.067650233897083,0,0,0,0.0,0.0,0
15024,215,0,2,0.0,0.9302325581395349,2.112676056338028,44.55668934037576,-6.0,-0.863849765258216,45.41626400368917,12.948356807511738,134.3661971830986,992.8779342723004,383.0,693.0,0.0,900.0,4,8,0.0,35.07085020242915,0,0,0,0.0,0.0,0
15027,64,0,0,0.0,0.0,9.421875,60.94853532557885,-4.0,9.84375,61.629775000941436,11.984375,95.640625,665.484375,90.0,645.0,8.0,177.0,2,2,0.8695652173913043,70.1086956521739,0,0,0,0.0,0.0,0
15041,58,2,0,3.4482758620689653,0.0,-0.42857142857142855,35.80546283503635,-7.0,-4.321428571428571,35.498070187166334,8.571428571428571,35.42857142857143,222.0,0.0,232.0,0.0,116.0,1,1,0.0,66.66666666666666,0,0,0,0.0,0.0,0
15048,54,0,0,0.0,0.0,-4.351851851851852,11.786076543087812,-6.5,-8.148148148148149,14.979744068407728,11.333333333333334,65.20370370370371,436.0,25.0,32.0,0.0,75.0,1,1,0.0,24.242424242424242,0,0,0,0.0,0.0,0
15070,58,1,1,1.7241379310344827,1.7241379310344827,3.625,17.10136889789289,-3.0,-1.9285714285714286,18.137712738287135,14.625,151.78571428571428,1055.8035714285713,70.0,102.0,0.0,76.0,1,2,0.0,41.12903225806452,0,0,0,0.0,0.0,0
15096,607,5,2,0.8237232289950577,0.3294892915980231,3.158333333333333,54.970867354005264,-5.0,-0.5466666666666666,56.18542954400155,15.411666666666667,83.99166666666666,512.835,1838.0,2749.0,0.0,827.0,6,8,0.0,50.775766531215375,0,0,0,0.0,0.0,0
15249,266,1,0,0.37593984962406013,0.0,1.0037735849056604,21.248974683500784,-4.0,-2.849056603773585,23.423793447804744,13.377358490566039,60.35471698113208,352.8452830188679,257.0,143.0,140.0,610.0,3,3,12.173913043478262,12.434782608695652,0,0,0,0.0,0.0,0
15295,83,0,0,0.0,0.0,-3.5180722891566263,15.72427162668696,-6.0,-7.132530120481928,20.272395676072733,13.602409638554217,46.45783132530121,213.0,169.0,8.0,0.0,118.0,1,1,0.0,2.711864406779661,0,0,0,0.0,0.0,0
15304,4837,10,6,0.20673971469919372,0.12404382881951624,3.9284380833851897,27.371648077774186,-3.0,-2.4399502177971377,28.98391979992483,11.66977805434557,116.71541174030284,841.086911429164,7292.0,7307.0,423.0,12088.0,8,52,1.5603098487642937,26.95315381777942,0,0,0,0.0,0.0,0
15323,152,0,0,0.0,0.0,6.4605263157894735,45.465346905721304,-4.0,4.868421052631579,46.45523148785025,13.953947368421053,43.328947368421055,227.0,170.0,1005.0,0.0,413.0,2,1,0.0,63.287153652392945,0,0,0,0.0,0.0,0
15356,261,0,0,0.0,0.0,3.57088122605364,26.953802264766768,-5.0,-3.6973180076628354,27.996365706627916,12.222222222222221,109.0727969348659,722.8659003831417,596.0,442.0,25.0,789.0,1,11,1.349892008639309,23.86609071274298,0,0,0,0.0,0.0,0
15370,1250,7,2,0.5599999999999999,0.16,1.798549556809025,29.80400543265958,-4.0,-3.452054794520548,31.2737831724845,12.651087832393232,77.2546333601934,511.8388396454472,1532.0,1331.0,88.0,3450.0,7,15,1.3747851898140917,20.793625995938132,0,0,0,0.0,0.0,0
15376,1233,9,1,0.7299270072992701,0.08110300081103002,3.3074407195421096,26.59449388469701,-4.0,-1.7236304170073589,28.109625633539352,12.457890433360589,95.75306623058054,703.2583810302535,1853.0,1445.0,264.0,4143.0,7,14,3.426346528228423,18.754055807916934,0,0,0,0.0,0.0,0
15380,199,0,0,0.0,0.0,2.1105527638190953,27.626071699966623,-5.0,-1.2462311557788945,28.160877536093633,12.010050251256281,44.53266331658291,219.04522613065328,242.0,673.0,0.0,467.0,4,2,0.0,48.69753979739508,0,0,0,0.0,0.0,0
15389,83,0,0,0.0,0.0,-0.7108433734939759,20.48886081686169,-3.0,-0.963855421686747,22.261990895088164,11.879518072289157,34.36144578313253,175.0,107.0,169.0,0.0,42.0,1,1,0.0,53.144654088050316,0,0,0,0.0,0.0,0
15401,83,6,0,7.228915662650602,0.0,10.753246753246753,51.947381232853964,-5.0,5.9480519480519485,54.87806965491678,9.38961038961039,37.5974025974026,181.0,83.0,768.0,0.0,312.0,1,1,0.0,66.03611349957008,0,0,0,0.0,0.0,0
15411,215,4,0,1.8604651162790697,0.0,1.2985781990521328,44.28942631919207,-9.0,-5.037914691943128,44.14487494831321,11.04739336492891,30.971563981042653,123.39336492890995,43.0,983.0,0.0,604.0,2,2,0.0,60.306748466257666,0,0,0,0.0,0.0,0
15412,594,6,0,1.0101010101010102,0.0,3.8010204081632653,35.88334590638675,-5.0,1.1224489795918366,37.851750259930576,14.596938775510203,83.87244897959184,516.6853741496599,1666.0,1719.0,384.0,943.0,4,7,8.149405772495756,36.48132427843803,0,0,0,0.0,0.0,0
15497,13,0,0,0.0,0.0,2.3076923076923075,16.794764141365683,-4.0,0.8461538461538461,25.999506898677115,12.076923076923077,110.0,801.0,69.0,38.0,0.0,36.0,1,1,0.0,26.573426573426573,0,0,0,0.0,0.0,0
15607,83,0,0,0.0,0.0,7.63855421686747,32.87284382737298,-4.0,7.120481927710843,34.835291045202105,12.0,44.1566265060241,208.0,82.0,397.0,0.0,447.0,1,1,0.0,42.87257019438445,0,0,0,0.0,0.0,0
15624,390,4,2,1.0256410256410255,0.5128205128205128,4.020833333333333,34.803132768167266,-4.0,-0.6171875,36.56035914042013,14.528645833333334,71.734375,425.671875,397.0,1252.0,0.0,1269.0,3,3,0.0,42.9061000685401,0,0,0,0.0,0.0,0
15841,58,2,2,3.4482758620689653,3.4482758620689653,7.555555555555555,32.315465464326834,-5.5,8.185185185185185,32.16940658104187,7.481481481481482,16.77777777777778,57.44444444444444,37.0,3.0,81.0,566.0,1,2,11.790393013100436,0.43668122270742354,0,0,0,0.0,0.0,0
15919,890,6,2,0.6741573033707865,0.22471910112359553,4.0022675736961455,30.22413426785956,-4.0,0.7619047619047619,32.895769766923785,13.90702947845805,80.21768707482993,536.8163265306123,1673.0,2186.0,240.0,3168.0,4,10,3.3026007981285264,30.08118893628733,0,0,0,0.0,0.0,0
15991,58,0,0,0.0,0.0,-5.155172413793103,39.719985567451104,-14.0,-3.810344827586207,39.505476811761454,7.5344827586206895,35.310344827586206,206.0,26.0,255.0,0.0,180.0,1,2,0.0,55.31453362255966,0,0,0,0.0,0.0,0
16218,168,0,0,0.0,0.0,0.26785714285714285,27.0033205352891,-5.0,2.4107142857142856,27.03785998448533,15.482142857142858,31.863095238095237,160.0,209.0,252.0,62.0,461.0,1,1,6.300813008130081,25.609756097560975,0,0,0,0.0,0.0,0
10135,13,0,0,0.0,0.0,-2.8461538461538463,9.69403728971366,-5.0,-11.461538461538462,15.06992249822686,11.692307692307692,95.15384615384616,598.4615384615385,0.0,0.0,0.0,23.0,2,3,0.0,0.0,0,0,0,0.0,0.0,0
10136,12,0,1,0.0,8.333333333333332,12.909090909090908,46.19622180536964,-4.0,2.3636363636363638,49.350324674256655,8.181818181818182,34.54545454545455,158.0,0.0,0.0,146.0,0.0,1,1,100.0,0.0,0,0,0,0.0,0.0,3
10140,104,1,0,0.9615384615384616,0.0,10.553398058252426,34.79286836868137,-1.0,7.048543689320389,36.89449149616143,11.504854368932039,98.14563106796116,715.4466019417475,185.0,463.0,152.0,458.0,8,21,12.082670906200319,36.80445151033386,0,0,0,0.0,0.0,0
10141,4,0,0,0.0,0.0,-3.25,8.220908303425682,-1.0,1.75,12.120918557051139,20.5,45.0,257.0,14.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10146,5,0,0,0.0,0.0,-5.0,0.7071067811865476,-5.0,-7.2,7.5960516059331775,11.2,34.6,145.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10155,8,2,0,25.0,0.0,-3.8333333333333335,3.5449494589721118,-3.0,-9.166666666666666,10.609743949156675,9.5,29.0,89.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10157,9,0,0,0.0,0.0,9.88888888888889,37.82672482665016,-3.0,6.222222222222222,38.70328725630995,12.222222222222221,47.333333333333336,250.0,54.0,0.0,0.0,54.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10158,16,0,0,0.0,0.0,-1.4375,19.72128714528204,-6.0,-2.9375,23.93454616239882,13.3125,115.5,837.25,10.0,72.0,0.0,0.0,1,6,0.0,87.8048780487805,0,0,0,0.0,0.0,0
10170,2,0,0,0.0,0.0,-10.0,4.242640687119285,-10.0,10.5,2.1213203435596424,20.0,45.0,253.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10185,14,1,0,7.142857142857142,0.0,16.615384615384617,49.15543113691925,-3.0,20.46153846153846,49.872529821227545,15.692307692307692,58.92307692307692,331.15384615384613,52.0,0.0,2.0,252.0,2,3,0.6535947712418301,0.0,0,0,0,0.0,0.0,0
10208,10,0,0,0.0,0.0,-4.1,5.506561742341788,-5.0,-4.9,7.264066813202276,14.8,33.4,143.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0,0,0,0.0,0.0,0
10257,43,0,0,0.0,0.0,-2.9302325581395348,6.223593162264939,-3.0,-8.930232558139535,14.019366449983206,14.046511627906977,112.93023255813954,720.1860465116279,32.0,3.0,0.0,13.0,6,11,0.0,6.25,0,0,0,0.0,0.0,0
10268,3,0,0,0.0,0.0,-6.0,3.0,-6.0,-12.666666666666666,13.316656236958785,12.666666666666666,41.333333333333336,234.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10279,17,0,0,0.0,0.0,15.117647058823529,40.22263410217744,-2.0,25.235294117647058,50.50808030870495,12.647058823529411,74.6470588235294,431.4117647058824,377.0,24.0,0.0,76.0,4,5,0.0,5.031446540880504,0,0,0,0.0,0.0,0
10299,77,0,0,0.0,0.0,-2.896103896103896,9.981014102553877,-5.0,-2.7142857142857144,15.567220235631718,14.922077922077921,159.44155844155844,1304.8961038961038,114.0,50.0,0.0,61.0,4,17,0.0,22.22222222222222,0,0,0,0.0,0.0,0
10333,2,0,0,0.0,0.0,-6.5,6.363961030678928,-6.5,-5.0,2.8284271247461903,9.0,42.5,198.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10372,3,0,0,0.0,0.0,-5.0,4.0,-5.0,-4.333333333333333,8.736894948054106,12.0,56.0,329.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0,0,0,0.0,0.0,0
10397,1764,3,2,0.17006802721088435,0.11337868480725624,2.494030699260944,23.103438659327118,-2.0,-5.869812393405344,26.05980243990933,15.329164297896533,93.40534394542354,651.3098351335987,2248.0,3180.0,308.0,1315.0,10,148,4.368174726989079,45.099985817614524,0,0,0,0.0,0.0,0
10408,11,0,0,0.0,0.0,-4.545454545454546,3.236159339823562,-4.0,-1.4545454545454546,11.299235694184242,14.818181818181818,54.18181818181818,296.1818181818182,32.0,0.0,0.0,0.0,3,4,0.0,0.0,0,0,0,0.0,0.0,0
10423,218,109,2,50.0,0.9174311926605505,42.757009345794394,75.39128635920822,5.0,41.11214953271028,86.80115283805375,20.50467289719626,108.51401869158879,811.1682242990654,1178.0,339.0,499.0,2859.0,9,37,10.235897435897435,6.953846153846153,0,0,0,0.0,0.0,0
10431,16,0,0,0.0,0.0,-2.8125,9.676216547115235,-6.0,-3.3125,16.08195158140537,18.0625,54.75,309.375,43.0,28.0,0.0,0.0,3,3,0.0,39.436619718309856,0,0,0,0.0,0.0,0
10434,6,0,0,0.0,0.0,-3.8333333333333335,5.8109092805400655,-5.0,-5.333333333333333,17.095808453146248,17.0,98.83333333333333,620.5,18.0,7.0,0.0,0.0,2,3,0.0,28.000000000000004,0,0,0,0.0,0.0,0
10469,7,0,0,0.0,0.0,-8.428571428571429,2.6992062325273123,-9.0,-8.285714285714286,12.789504625724506,14.857142857142858,33.42857142857143,122.0,15.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10529,92,0,0,0.0,0.0,1.076086956521739,16.057064239528827,-3.0,-6.228260869565218,21.80336865840405,12.58695652173913,126.18478260869566,848.3804347826087,216.0,84.0,0.0,69.0,8,22,0.0,22.76422764227642,0,0,0,0.0,0.0,0
10551,5,0,0,0.0,0.0,7.8,21.79908254950194,0.0,9.4,23.125743231299616,9.0,54.4,399.0,11.0,2.0,0.0,51.0,1,1,0.0,3.125,0,0,0,0.0,0.0,0
10561,11,0,0,0.0,0.0,-7.2727272727272725,4.540724811985617,-8.0,-6.2727272727272725,6.694638288823513,16.454545454545453,75.54545454545455,471.54545454545456,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0,0,0,0.0,0.0,0
10577,4,0,0,0.0,0.0,-7.75,5.909032633745278,-7.0,-3.25,18.191115047370424,19.75,65.25,378.0,23.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10581,2,0,0,0.0,0.0,43.5,68.58935777509511,43.5,41.0,49.49747468305833,11.0,98.0,564.0,0.0,0.0,0.0,76.0,1,2,0.0,0.0,0,0,0,0.0,0.0,0
10599,62,0,1,0.0,1.6129032258064515,14.639344262295081,58.807888582764484,-2.0,8.311475409836065,58.98885233205976,13.131147540983607,81.08196721311475,520.4262295081967,68.0,160.0,215.0,524.0,5,15,22.233712512926576,16.546018614270942,0,0,0,0.0,0.0,0
10620,15,0,0,0.0,0.0,-4.733333333333333,5.3246953858771064,-5.0,-12.2,8.929885617568521,12.133333333333333,67.93333333333334,510.46666666666664,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0,0,0,0.0,0.0,0
10627,15,0,0,0.0,0.0,-2.8666666666666667,8.935216574772838,-5.0,-8.733333333333333,12.719314147427617,15.333333333333334,81.4,552.1333333333333,0.0,0.0,16.0,0.0,3,4,100.0,0.0,0,0,0,0.0,0.0,0
10631,4,0,0,0.0,0.0,-3.75,1.5,-4.0,-6.75,10.688779163215974,15.75,35.75,199.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0,0,0,0.0,0.0,0
10685,13,0,0,0.0,0.0,-7.0,3.6742346141747673,-7.0,-9.538461538461538,16.850397545336946,11.538461538461538,74.23076923076923,453.0,39.0,0.0,0.0,0.0,2,3,0.0,0.0,0,0,0,0.0,0.0,0
10693,237,2,3,0.8438818565400843,1.2658227848101267,8.797413793103448,60.553131420962146,-2.0,3.3448275862068964,61.83592358000154,12.077586206896552,99.36206896551724,673.7327586206897,454.0,523.0,320.0,1423.0,9,43,11.76470588235294,19.22794117647059,0,0,0,0.0,0.0,0
